hero,matchup_hero,ally_wins_with,ally_losses_with,ally_win_rate,enemy_wins_against,enemy_losses_against,enemy_win_rate,winrate_into_enemy,total_games_with,total_games_against,popularity_with,popularity_against,total games,total wins,total loss,average_winrate,total wins,total loss,total_games,ally_delta,matchup_average_winrate,occurance,Pairing Score,enemy_delta,enemy_delta2,counter_score,Counter Score,Beater Score
Abathur,Uther,1262.0216,1243.9784,0.5036,1470.9166,1260.0834,0.5386,0.4614,2506,2731,0.01238374051,0.009875903521,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.5307760049,0.5311273732,2731,0.3441082391,0.4822378919,-28.43133682,0.6245169634,0.3160186411,0.4047599845
Abathur,Valeera,416.028,520.972,0.444,341.9832,434.0168,0.4407,0.5593,937,776,0.001988393482,0.003393870308,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.4622697853,0.507315423,776,0.265017232,0.5938171025,151.9071277,0.1959697317,0.3325037696,-0.2023324364
Abathur,Valla,2472.8955,2732.1045,0.4751,3629.8858,2977.1142,0.5494,0.4506,5205,6607,0.03238425866,0.03640508821,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.498003133,0.5393320325,6607,0.3537494907,0.4698331392,-48.32567202,1.493477537,0.343839163,0.531058166
Abathur,Varian,1340.0256,1608.9744,0.4544,2073.8256,2018.1744,0.5068,0.4932,2949,4092,0.02345268012,0.01940982927,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.4741943165,0.5197916915,4092,0.3137450247,0.5188326041,30.14642795,0.9674620693,0.3576270577,0.2065499685
Abathur,Whitemane,580.9482,553.0518,0.5123,765.9696,658.0304,0.5379,0.4621,1134,1424,0.006457421177,0.005176299904,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.5407406822,0.5417810205,1424,0.3174876476,0.483042825,-27.14188916,0.3258790391,0.2918001702,0.3688893061
Abathur,Xul,350.0092,368.9908,0.4868,1012.9185,868.0815,0.5385,0.4615,719,1881,0.008057203554,0.007383610974,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.5114712319,0.5470019653,1881,0.283676578,0.4823528768,-28.24713001,0.4301873355,0.3016995269,0.3857023222
Abathur,Yrel,280.0182,328.9818,0.4598,454.043,419.957,0.5195,0.4805,609,874,0.003918495298,0.003388688826,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.4803983975,0.5049325276,874,0.260969569,0.5042200019,6.752163405,0.2039324252,0.2865630266,0.2424807534
Abathur,Zagara,419.039,475.961,0.4682,928.982,851.018,0.5219,0.4781,895,1780,0.007351226716,0.007222985051,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.4900605134,0.5377710188,1780,0.2793436135,0.5014569959,2.331200026,0.414290264,0.3114923258,0.2799356307
Abathur,Zarya,128.002,158.998,0.446,426.9762,294.0238,0.5922,0.4078,287,721,0.002513018472,0.003829114744,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.4645600385,0.5343295435,721,0.2297144118,0.4211838491,-127.1661856,0.1554569981,0.2336817379,0.6400724665
Abathur,Zeratul,1480.072,1577.928,0.484,1069.9999,1073.0001,0.4993,0.5007,3058,2143,0.00444959714,0.007585688748,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.5082488775,0.5326919842,2143,0.3378059306,0.5274485877,43.96193851,0.5105818897,0.3353274156,0.1428254749
Abathur,Zuljin,703.0266,873.9734,0.4458,1146.0095,1048.9905,0.5221,0.4779,1577,2195,0.01273996736,0.01437342936,41028.80268,19564.0413,21464.76138,0.4768344659,19564.0413,21464.76138,164116,0.4643309443,0.5511589212,2195,0.2840977181,0.501226739,1.962786411,0.5107734118,0.3196131972,0.2886410672
Alarak,Abathur,555.0347,583.9653,0.4873,910.0983,1206.9017,0.4299,0.5701,1139,2117,0.008231123869,0.00787230341,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4436056405,0.4768344659,2117,0.1643456781,0.5386146385,61.90669589,0.3600845371,0.2156199903,-0.4267159341
Alarak,Alexstrasza,914.9893,802.0107,0.5329,936,936,0.5,0.5,1717,1872,0.01000347947,0.007463465553,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4958636966,0.5417967946,1872,0.1933767972,0.4580846812,-67.22227612,0.2982413859,0.1805842051,-0.1438604885
Alarak,Ana,1594.104,1543.896,0.508,1248.9102,1630.0898,0.4338,0.5662,3138,2879,0.000260960334,0.006898051496,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4672434024,0.4831871358,2879,0.196480999,0.5341484004,54.7226304,0.4879687135,0.2222096435,-0.4272096858
Alarak,Anduin,5582.5644,5085.4356,0.5233,4713.6996,5810.3004,0.4479,0.5521,10668,10524,0.0005436673626,0.03135003479,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4848158641,0.4981803808,10524,0.2375652753,0.5179606879,28.74947056,1.760929914,0.2533758195,-0.4333780785
Alarak,Anubarak,3515.931,2865.069,0.551,3088.1961,3548.8039,0.4653,0.5347,6381,6637,0.02010481907,0.01837160752,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5166957879,0.537522979,6637,0.2374333809,0.4979359405,-3.302513939,1.092786288,0.2299406284,-0.3287596379
Alarak,Artanis,2523.22,2166.78,0.538,2660.086,3103.914,0.4615,0.5385,4690,5764,0.03165231385,0.02321677105,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5017351872,0.5258485696,5764,0.2218538283,0.502310824,3.697344744,0.952412972,0.2279075936,-0.3402561618
Alarak,Arthas,918.0116,819.9884,0.5282,899.0455,1205.9545,0.4271,0.5729,1738,2105,0.009427192067,0.007976687543,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4904536875,0.4901740458,2105,0.191557865,0.5418173917,67.0644865,0.3589493879,0.2167480586,-0.4376139226
Alarak,Auriel,1129.9618,1059.0382,0.5162,1203.9955,1501.0045,0.4451,0.5549,2189,2705,0.0002283402923,0.006741475296,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4766540048,0.5306369605,2705,0.1916150994,0.5211793575,33.90726116,0.4537787223,0.2151314365,-0.3772496054
Alarak,Azmodan,1156.0937,960.9063,0.5461,1539.1024,1914.8976,0.4456,0.5544,2117,3454,0.02535664579,0.02032011134,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.51105886,0.5203752948,3454,0.2045887701,0.5206047163,32.98622713,0.5791621648,0.2215614263,-0.386826018
Alarak,Blaze,2443.1745,2093.8255,0.5385,2393.886,2586.114,0.4807,0.5193,4537,4980,0.01473338553,0.01286534447,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.502310824,0.521646585,4980,0.2211894437,0.4802163575,-31.67036228,0.8081720251,0.2139372355,-0.2485580408
Alarak,Brightwing,4627.812,4306.188,0.518,4021.9824,5362.0176,0.4286,0.5714,8934,9384,0.001043841336,0.03375086987,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4787222018,0.5029700318,9384,0.2294352142,0.5401020437,64.30138439,1.598017434,0.260447434,-0.5202796565
Alarak,Cassia,643.0025,623.9975,0.5075,974.1,1150.9,0.4584,0.5416,1267,2125,0.008883524704,0.006871955463,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4666702703,0.5044745333,2125,0.1752076134,0.5058795763,9.407755774,0.3521363467,0.2026108858,-0.3127712226
Alarak,Chen,615.9852,575.0148,0.5172,701.9628,860.0372,0.4494,0.5506,1191,1562,0.004142745303,0.00340118302,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4778029088,0.5091293259,1562,0.1780055412,0.5162357703,25.98636844,0.2610017523,0.1989546,-0.3356512673
Alarak,Cho,84.9949,88.0051,0.4913,208.992,211.008,0.4976,0.5024,173,420,0.007807063326,0.00130480167,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4481568262,0.5622913912,420,0.131184203,0.4608296091,-62.80131274,0.06706806885,0.1507100796,-0.1271954169
Alarak,Chromie,888.0256,807.9744,0.5236,1569.8969,1851.1031,0.4589,0.5411,1696,3421,0.008513830898,0.007176409186,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4851609405,0.5213302456,3421,0.1889121204,0.5053040021,8.486721737,0.5666351733,0.2147917689,-0.3298272135
Alarak,DVa,675.9456,545.0544,0.5536,593.957,797.043,0.427,0.573,1221,1391,0.008557324287,0.006315240084,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5196851776,0.5208109749,1391,0.1942117719,0.5419317134,67.24869331,0.2372178646,0.2058525352,-0.4159080559
Alarak,Deathwing,631.997,515.003,0.551,1002.0328,961.9672,0.5102,0.4898,1147,1964,0.008894398051,0.006480514962,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5166957879,0.5267847961,1964,0.1915914441,0.4464490718,-86.01137048,0.3098193514,0.1770558873,-0.1042739373
Alarak,Deckard,1200.019,1189.981,0.5021,1126.9482,1379.0518,0.4497,0.5503,2390,2506,0.0002283402923,0.00969032707,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4604863597,0.481072089,2506,0.1871596698,0.5158907391,25.43374802,0.4186234894,0.2109240625,-0.3548560733
Alarak,Dehaka,2223.94,1992.06,0.5275,2465.827,2669.173,0.4802,0.5198,4216,5135,0.01687543493,0.01401356994,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4896481019,0.5234472009,5135,0.2136448424,0.4807911285,-30.74932825,0.8337206184,0.2150154978,-0.2517482132
Alarak,Diablo,3902.9512,3655.0488,0.5164,3780.8092,4567.1908,0.4529,0.5471,7558,8348,0.03120650661,0.02243389005,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4768837662,0.5328601806,8348,0.2238252932,0.5122095287,19.53913018,1.390414619,0.2434115719,-0.3972487992
Alarak,E.T.C.,2650.9956,2387.0044,0.5262,2401.781,2741.219,0.467,0.533,5038,5143,0.01540753305,0.01395267919,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4881521604,0.5104418633,5143,0.2177876498,0.4959788182,-6.434029666,0.8454543517,0.2218507786,-0.3108406602
Alarak,Falstad,1984.158,1645.842,0.5466,2804.2322,3236.7678,0.4642,0.5358,3630,6041,0.02052887961,0.01667536534,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5116342097,0.5323712624,6041,0.2191006499,0.4992023513,-1.276239057,0.9956759106,0.2278300414,-0.3299359126
Alarak,Fenix,463.0176,364.9824,0.5592,484.95,575.05,0.4575,0.5425,828,1060,0.004697286013,0.004201461378,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5261187998,0.5320703338,1060,0.1872981015,0.5069155696,11.06561704,0.1758005325,0.1861206781,-0.2900324998
Alarak,Gall,84.9949,88.0051,0.4913,208.992,211.008,0.4976,0.5024,173,420,0.007807063326,0.00130480167,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4481568262,0.5415064704,420,0.131184203,0.4608296091,-62.80131274,0.06706806885,0.1507100796,-0.1271954169
Alarak,Garrosh,2805.9779,2397.0221,0.5393,2256.984,2387.016,0.486,0.514,5203,4644,0.01605993389,0.01323068894,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5032318295,0.5272328713,4644,0.2254216338,0.4741273024,-41.43332308,0.7498615164,0.2093882241,-0.2229908263
Alarak,Gazlowe,730.9775,668.0225,0.5225,735.0534,938.9466,0.4391,0.5609,1399,1674,0.0104710334,0.009394572025,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.483895732,0.5025122009,1674,0.1839394012,0.5280702474,44.95966961,0.2823666063,0.205284847,-0.3786100844
Alarak,Genji,1005.0722,976.9278,0.5071,2357.0287,2803.9713,0.4567,0.5433,1982,5161,0.008046276966,0.006828462074,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4662118278,0.50984632,5161,0.1851045125,0.507836403,12.5392715,0.8565842023,0.2272538888,-0.357068353
Alarak,Greymane,1408.0824,1365.9176,0.5076,1929.864,2280.136,0.4584,0.5416,2774,4210,0.01310238344,0.01136917189,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4667848897,0.50686901,4210,0.1932862047,0.5058795763,9.407755774,0.6976442446,0.2206877214,-0.3406765048
Alarak,Guldan,965.944,869.056,0.5264,1291.059,1678.941,0.4347,0.5653,1835,2970,0.01267832289,0.01098643006,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4883822921,0.5207607381,2970,0.1920481729,0.5331169257,53.06476914,0.502981664,0.2226449195,-0.425116053
Alarak,Hanzo,3493.92,3466.08,0.502,4597.7958,5536.2042,0.4537,0.5463,6960,10134,0.01745172234,0.0143006263,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4603719516,0.4950649338,10134,0.2138605963,0.5112890035,18.06547572,1.686638593,0.2489343494,-0.4030984237
Alarak,Hogger,2565.0108,2232.9892,0.5346,2580.0152,2707.9848,0.4879,0.5121,4798,5288,0.01094946068,0.01007306889,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4978208133,0.5441737266,5288,0.2207503205,0.4719462113,-44.93325242,0.8523031479,0.2118359658,-0.2181119102
Alarak,Illidan,928.9975,708.0025,0.5675,1057.0696,1193.9304,0.4696,0.5304,1637,2251,0.00700243563,0.005967292971,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5356377906,0.5464602987,2251,0.2076457551,0.492985831,-11.22340666,0.3691408039,0.1988736006,-0.2698499026
Alarak,Imperius,1366.0284,1231.9716,0.5258,1490.966,1714.034,0.4652,0.5348,2598,3205,0.01200417537,0.009620737648,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4876919121,0.5066286169,3205,0.2002955078,0.4980510679,-3.118307132,0.5277545598,0.2099897721,-0.3005869474
Alarak,Jaina,1281.922,999.078,0.562,2185.1688,2160.8312,0.5028,0.4972,2281,4346,0.01945241823,0.01687543493,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5293324956,0.5516370262,4346,0.2138897531,0.4548854897,-72.38006673,0.6905211546,0.1992319847,-0.1475687714
Alarak,Johanna,4283.0289,3429.9711,0.5553,3895.3387,4101.6613,0.4871,0.5129,7713,7997,0.03018441197,0.02485212248,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5216390301,0.5401733036,7997,0.2454532334,0.4728644397,-43.45959796,1.289914577,0.2235106929,-0.233467028
Alarak,Junkrat,1393.064,1286.936,0.5198,2139.115,2230.885,0.4895,0.5105,2680,4370,0.0128414231,0.00989039666,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4807911285,0.5264306653,4370,0.1982298522,0.47011033,-47.88056134,0.703268081,0.2060419903,-0.2059622071
Alarak,Kaelthas,989.0649,983.9351,0.5013,1667.1778,2018.8222,0.4523,0.5477,1973,3686,0.02107254697,0.01655358386,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4595712121,0.5043019951,3686,0.182364149,0.5128998686,20.64437103,0.6142676215,0.2200633736,-0.3612353838
Alarak,KelThuzad,591.963,518.037,0.5333,1118.9632,1313.0368,0.4601,0.5399,1110,2432,0.00842684412,0.006898051496,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4963241854,0.5258985327,2432,0.183284852,0.5039225696,6.276240048,0.4023742026,0.205260328,-0.3111671948
Alarak,Kerrigan,276.0225,198.9775,0.5811,773.9316,664.0684,0.5382,0.4618,475,1438,0.004762526096,0.004157967989,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5511760651,0.5830566784,1438,0.1830512983,0.4148446654,-137.5892766,0.2206544041,0.1582344832,0.006511672156
Alarak,Kharazim,882.9999,710.0001,0.5543,676.0336,885.9664,0.4328,0.5672,1593,1562,0.001272181628,0.006480514962,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5204897815,0.495318202,1562,0.2010874385,0.5352941406,56.56469848,0.2649872712,0.2062995975,-0.39962681
Alarak,Leoric,2754.248,2271.752,0.548,2815.1145,2935.8855,0.4895,0.5105,5026,5751,0.01964813848,0.01660577592,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5132450202,0.5337372486,5751,0.2289145076,0.47011033,-47.88056134,0.9255136691,0.2132374486,-0.2131548792
Alarak,LiLi,614.0468,622.9532,0.4964,418.95,806.05,0.342,0.658,1237,1225,0.0009568545581,0.01135177453,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4539721069,0.4455878552,1225,0.1699304253,0.6363510041,223.8244796,0.2249134349,0.2379082526,-0.7271372074
Alarak,Li-Ming,1932.179,1872.821,0.5078,3871.7959,4815.2041,0.4457,0.5543,3805,8687,0.02695502784,0.02242519137,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4670141391,0.5057735423,8687,0.2011732,0.5204897815,32.80202032,1.456491177,0.2485802942,-0.4336167408
Alarak,LtMorales,768.9478,664.0522,0.5366,699.993,926.007,0.4305,0.5695,1433,1626,0.0002500869868,0.006445720251,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5001233846,0.5118322058,1626,0.1906793654,0.5379279101,60.80145505,0.2764194605,0.2083578695,-0.4105464639
Alarak,Lunara,989.9764,916.0236,0.5194,1126.035,1438.965,0.439,0.561,1906,2565,0.000391440501,0.01429192763,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4803313076,0.4955383833,2565,0.189780689,0.5281850123,45.14387642,0.4326979357,0.2165797047,-0.3997646227
Alarak,Lucio,2384.8722,2097.1278,0.5321,1955.0916,2202.9084,0.4702,0.5298,4482,4158,0.01337421712,0.0101861517,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4949427406,0.5244230741,4158,0.2176129331,0.4922952052,-12.3286475,0.6814856825,0.2144282143,-0.288750589
Alarak,Maiev,342.9929,318.0071,0.5189,1480.8976,1425.1024,0.5096,0.4904,661,2906,0.005393180237,0.004932150313,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4797565783,0.5430647598,2906,0.1660511483,0.4471320242,-84.90612963,0.4586870655,0.1862273612,-0.1120067541
Alarak,MalGanis,1001.9624,859.0376,0.5384,718.0287,952.9713,0.4297,0.5703,1861,1671,0.007709203201,0.006541405706,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5021956971,0.5066673849,1671,0.1978276747,0.5388435155,62.27510951,0.284274922,0.2094259429,-0.4150590731
Alarak,Malfurion,1958.8374,1824.1626,0.5178,1581.9522,2024.0478,0.4387,0.5613,3783,3606,0.0006415274878,0.01098643006,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4784923648,0.5139532081,3606,0.2059682681,0.5285292891,45.69649684,0.6084737883,0.2261481488,-0.4184378766
Alarak,Malthael,1044.043,892.957,0.539,977.0208,1099.9792,0.4704,0.5296,1937,2077,0.006665361865,0.007306889353,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5028864547,0.5206496317,2077,0.1990934182,0.4920650031,-12.69706112,0.3403511961,0.1965159488,-0.2639548639
Alarak,Medivh,291.984,340.016,0.462,621.032,868.968,0.4168,0.5832,632,1490,0.003435977731,0.002879262352,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4150682626,0.4787170383,1490,0.1428581179,0.5535672495,86.03778767,0.2564371419,0.2120871881,-0.4585769057
Alarak,Mei,1882.9209,1570.0791,0.5453,1210.953,1483.047,0.4495,0.5505,3453,2694,0.01476600557,0.0133611691,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.51013824,0.5175710274,2694,0.2170991956,0.5161207616,25.80216164,0.4501114212,0.2129348719,-0.3589045119
Alarak,Mephisto,843.9774,710.0226,0.5431,1738.0368,1549.9632,0.5286,0.4714,1554,3288,0.01402661795,0.006193458594,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5076061994,0.5665415046,3288,0.1955032839,0.4256152845,-119.905423,0.5093800442,0.180023605,-0.03338450632
Alarak,Muradin,5109.3399,4357.6601,0.5397,4592.2822,5285.7178,0.4649,0.5351,9467,9878,0.03141310021,0.02686151705,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5036923244,0.5241045536,9878,0.2431574848,0.4983964513,-2.565686709,1.627026337,0.2418824348,-0.347455281
Alarak,Murky,371.007,330.993,0.5285,308.0322,474.9678,0.3934,0.6066,702,783,0.004490692415,0.003592553932,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4907989538,0.4663069022,783,0.1711557641,0.5800199895,129.1421806,0.1375748427,0.2050496082,-0.5058640935
Alarak,Nazeebo,1647.129,1487.871,0.5254,2366.026,2885.974,0.4505,0.5495,3135,5252,0.02843380306,0.02205114823,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4872316847,0.5233495517,5252,0.2048617972,0.5149705825,23.96009356,0.8766927953,0.2309504288,-0.3856546668
Alarak,Nova,386.9649,330.0351,0.5397,457.967,635.033,0.419,0.581,717,1093,0.006774095338,0.00526270007,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5036923244,0.4919497723,1093,0.1761168827,0.5510621392,81.98523791,0.1877416669,0.203106516,-0.4330466121
Alarak,Orphea,605.054,526.946,0.5345,1037.925,1212.075,0.4613,0.5387,1132,2250,0.0114822547,0.01097773138,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4977056864,0.540478418,2250,0.1842464668,0.5025410771,4.065758358,0.3718473064,0.2027169874,-0.3033157797
Alarak,Probius,217.013,177.987,0.5494,275.9793,253.0207,0.5217,0.4783,395,529,0.002544363257,0.002078983994,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.5148555557,0.5482694163,529,0.167092056,0.4334011333,-107.1951533,0.08251422486,0.1458873931,-0.04979422442
Alarak,Qhira,426.9744,467.0256,0.4776,624.9516,909.0484,0.4074,0.5926,894,1534,0.007796189979,0.005906402227,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.4326096972,0.4845759033,1534,0.1554924127,0.5642387729,103.3532276,0.2662261866,0.2169635902,-0.4963934613
Alarak,Ragnaros,1583.0724,1250.9276,0.5586,1522.0268,1703.9732,0.4718,0.5282,2834,3226,0.01524443285,0.01216945024,65058.52872,34903.1505,30155.37822,0.5364928295,34903.1505,30155.37822,260232,0.52542986,0.5397140828,3226,0.2181526501,0.4904536875,-15.27595642,0.5279398621,0.2069554234,-0.2729825926
